Why can't you enforce traffic rules like other countries. It's a lack of will n effort from you. Lane discipline n Zebra crossings?,N
+ACI-Is this the only place in delhi. All shosha and nothing else by delhi traffic police. Do your job well, you won't need to do such publicity+ACI-,N
+AEA-dtptraffic pic.twitter.com/DGt9wavm1H,N
+ACI-Sir, You are requested to contact Delhi Transport Department at 011+AC0-42400400 in this regard.+ACI-,N
+AEA-nitin+AF8-gadkari +AEA-SatyendarJain +AEA-AapKaGopalRai +AEA-ManojTiwariMP +AEA-republic 90+ACU- of Delhi Traffic Mess can b solved by making people follow rules,N
+AEA-dtptraffic Really saddened by the state of traffic all over Delhi. Those who follow signals and parking laws feel like fools. Helpless v r,N
Congratulations innovative idea+ACE-,N
Public participation is necessary,N
When young boys and girls from +AEA-dtptraffic summer camp managed the traffic at +ACM-VijayChowk and +ACM-RajPath +ACE- +ACM-RoadSafety +ACM-TrafficAwareness pic.twitter.com/ryP9UJcJ34,N
+ACI-Thanks,area traffic Inspector Kalyanpuri Circle has been intimated in this regard +ACY- you may also contact him at 8750871442.+ACI-,N
pic.twitter.com/47NadC6hJ2,N
+ACI-Thanks, Area traffic staff has been informed.+ACI-,N
pic.twitter.com/KlB6cBGSEA,N
+AEA-nitin+AF8-gadkari +AEA-narendramodi +AEA-dtptraffic Once again a life gone by our Intellectual Civil Society . Why not make Strict law against this?? pic.twitter.com/xgoHLMdaef,N
Then u can contact vigilance branch barakhamba road with or without evidence or can call on 1064,N
Bhai if u hav ny complaint regarding bribe taken or any harassment done by Delhi Police..,N
+ACI-This is not a short term remedy, in this concrete action need to be taken and MCD need to be involved+ACI-,N
+ACI-Thanks, Area Traffic Inspector has been intimated to do the needful.+ACI-,N
+AEA-dtptraffic Is CheckPost for speeding on Link Road 2 Dwarka ex NH 8 to Harass. Within 2km NH8 +AEA-80kmph Hoard TF Ambush for being over +AEA-50kmph,N
Thanks area traffic staff has been informed,N
+AEA-dtptraffic some serious efforts needs to put in managing the east delhi traffic.,N
+ACI-Retweeted Delhi Traffic Police ( +AEA-dtptraffic ): +AEA-R+AF8-Gosw Sir,Traffic is heavy on NH+AC0-24 from Ghazipur towards Delhi... http:// fb.me/1mwIdhZhv+ACI-,N
+ACI-+AEA-ArvindKejriwal +AEA-dtptraffic +AEA-East MCD Traffic condition in east delhi detroiting day by day by illegal enchrochments on road, please save+ACI-,N
+ACI-Sir, you may also contact area traffic Circle at 011+AC0-26825808.+ACI-,N
Sir this has been the case since past few months. Not today. Need to see why no cop but locals were only trying to manage the traffic,N
..2/2 Facebook at the time of incidence so that concerned area traffic staff can be informed.,N
+ACI-Sir, Such type of offense can be prosecuted on the spot. So, You are requested to post such complaint on Delhi Traffic Police Twitter, .1/2+ACI-,N
+ACI-What about speed governors as mandated by the supreme court? You keep tweeting about implementing SC orders on fines, what about this?+ACI-,N
Matter is being forwarded to +AEA-dtptraffic for necessary action.,N
Race Comeptition or Rash driving +AEA-dtptraffic +AEA-LtGovDelhi +AEA-DelhiPolice action on errant?? +AEA-KirenRijiju +AEA-mfuloria +AEA-TVMohandasPai +AEA-liveonin pic.twitter.com/w7AZaPTIFS,N
+ACI-Thanks, Area traffic staff has been informed.+ACI-,N
+ACI-Sir, You are requested to contact Police Control Room at 100 number or concerned police station in this regard.+ACI-,N
+AEA-dtptraffic whoever is posted on tolstoy road near mac donald restaurant should know how to speak to publi. Should not use offending words,N
Good initiative. Please post more pics to make it more effective with the public,N
+AEA-dtptraffic new Delhi railway station per poblik presan prepped / traffic police nakam ho easha koi Byabsth ki Bina sawari koi TSR nahi,N
+ACI-Sir, You may contact state transport authority at their no. 011+AC0-42400400.+ACI-,N
+ACI-Sir, Traffic signal is not working due to power supply.+ACI-,N
+ACI-Thanks, Your complaint is being forwarded to senior officers for taking necessary action in this regard.+ACI-,N
+ACI-Sir, You may also contact area traffic Inspector, Mayapuri Circle at 8750871467.+ACI-,N
+AEA-dtptraffic necessary to curb movement of pedestrians with ear phone on....a safety hazard.,N
..2/2 Facebook at the time of incidence so that concerned area traffic staff can be informed.,N
+ACI-Sir, Such type of offense can be prosecuted on the spot. So, You are requested to post such complaint on Delhi Traffic Police Twitter .1/2+ACI-,N
Wish someday +AEA-dtptraffic +ACY- +AEA-DelhiPolice will do joint action against encroachment of local shopkeepers opposite max hospital saket.,N
Heavy traffic jam +AEA-db Gupta road. No traffic personnel. Wrong side traffic on full swing. +AEA-dtptraffic +AEA-DelhiPolice,N
This bus driver was driving in right lane hope +AEA-dtptraffic make some guidelines for drivers so that they can drive in one lane +ACEAIQAh- pic.twitter.com/0fkzDmjLKr,N
Truck RC No+AC0-DL 1L G 4057 Polluting the air .Delhi +AEA-dtptraffic +AEA-TransportDelhi +AEA-ArvindKejriwal pic.twitter.com/ljCbVhMvlg,N
I believe d concerned citizens shall highlite those violations vich directly affect others like traffic signal violation obstructive parking,N
+ACI-Thanks, Area traffic staff has been informed to do needful.+ACI-,N
+ACI-I visited the PTC, they have shared my license with the authority.+ACI-,N
+ACI-Thanks, you may contact concerned area traffic circle in this regard.+ACI-,N
This was the document shared with me pic.twitter.com/DwqWUgjvdy,N
+AEA-dtptraffic are NRIs allowed to use International Driving Licence issued in a foreign country in Delhi/India? +AEA-noidatrafficpol in UP?,N
+ACI-I visited the PTC, they have handed over the license to the concerned authority on March 6th. They also shared the receipt for the same.+ACI-,N
No expectations......but do keep pushing.....India is a land of miracls,N
pic.twitter.com/lmkOBDzXc5,N
Also ISBT Kashmere Gate...,N
pic.twitter.com/VmIKR55uKh,N
+ACI-Chowk on 10 April 17,regret no action by you, it an delinquent act by Kotwali police in connivance with Encrocher to flout Hbl court orders+ACI-,N
Directed by Hbl Lt Governor to clear all Encroachments of unauthorised hawkers squatter from roads foot paths from Subhash Marg and Chandni,N
Delhi students regulating traffic with help of +AEA-dtptraffic +AEA-DelhiPolice +AEA-TOIDelhi +ACM-roadsafety pic.twitter.com/1kjlj1l2tF,N
Sir action is being taken against all such violations regularly.,N
pic.twitter.com/8UqE7W8Kmn,N
Very Nice.Please Arrange such camps +AEA-schools to have wide and deeper impact about Road Safety Rules.,N
+ACI-Yes. Don't mind paying toll, but restore its earlier orderliness. +ACM-DND +AEA-mail+AF8-today+ACI-,N
. +AEA-dtptraffic organises +ACM-RoadSafety Awareness Summer Camp for children. +ACM-AIRPics : Naveen Singh pic.twitter.com/SoGrWIh0k4,N
+ACI-Sir, you may contact area traffic Inspector, Mandawli Circle at 8750871443.+ACI-,N
+ACI-Thanks, Area traffic staff has already been informed.+ACI-,N
People sitting on road. +AEA-dtptraffic +AEA-DelhiPolice pic.twitter.com/ywF3NQiQBR,N
+AEA-dtptraffic ambulance parked in middle if the road at deepak memorial hospital causing traffic jams. No DTP present pic.twitter.com/P1KAoBNRSx,N
pic.twitter.com/n2HhnlIcnT,N
+ACI-Thanks, Area traffic staff has been informed and you may also contact area traffic Inspector, Janakpuri circle at 8750871466.+ACI-,N
Matter is being forwarded to +AEA-dtptraffic for necessary action.,N
+ACI-The entire strech around Dwarka more was enchrochment free yesterday, thanks once again+ACI-,N
+ACI-Thanks for the prompt action.There was presence of traffic staff at Dwarka More yesterday, Traffic was smooth, stretchwas was enchrochment+ACI-,N
This is snooping While police is marching nd not doing this work properly I would like to ask how is it possible No trafic police at mpuri,N
+ACI-Thanks, such violation can be prosecuted only on the spot.+ACI-,N
+AEA-dtptraffic Look at the rear bull guard +AC0- projection is way out +AC0- can damage other cars. pic.twitter.com/lLbGIWD8QM,N
+ACI-+AEA-dtptraffic Are State owned buses licensed to ply dangerously on the roads? They throw caution to the winds. Citizens+ACIAIg- life at stake. pic.twitter.com/xL2V8WHsJs+ACI-,N
+AEA-dtptraffic +AEA-ArvindKejriwal : heavy traffic in GGN +AC0- Delhi Highway please do something. Struck in traffic past an hour and it's not moving,N
+ACI-+AEA-dtptraffic As per Court order, Temple on footpath is not permitted Here's Temple on Ring Road opp to Wazirpur bus depot on Subhas Place, pic.twitter.com/CR2eDdVrEC+ACI-,N
+ACI-However, violation(red light) is not clear in this picture for taking necessary action.+ACI-,N
+ACI-Sir, Law is same for everyone whether the person is public or police personnel.+ACI-,N
+ACI-Sir, violation is not clear in this picture for taking necessary action.+ACI-,N
+ACI-+AEA-dtptraffic Is der any synchronised traffic signals in delhi.if yes, which part of city? i Am from +AEA-GVCSystems +ACY- wud like to observe it .+ACI-,N
Unless its removed.. traffic will remain choked as the flyover is just 2 lane..,N
Traffic Alert Obstruction in traffic in the carriageway from Wazirabad towards Civil Line due to breakdown of a DTC bus.,N
+ACI-Traffic Alert Traffic is heavy from Disuse canal road, SDM office towards Khureji. Kindly avoid the stretch.+ACI-,N
You need to stop state roadways buses accessing this lane . The road is just about 8 feet with both side parking and dug up for 1 km.,N
+ACI-Thanks, such offence can be prosecute on the spot.+ACI-,N
+ACI-Thanks, area traffic staff has already been informed.+ACI-,N
+AEA-dtptraffic extreme harassment scores of cars impounded because red light is not visible clearly.nobody expects a red ligjt on rpundabout,N
+AEA-dtptraffic no respect date 19may 1100 am near dabri police station pic.twitter.com/fw9IDwGsXZ,N
+ACI-+AEA-dtptraffic place : Vasundhara enclave, Near Mod Apartments. Kindly help. This a a regular scene here. pic.twitter.com/MSZT391mEK+ACI-,N
+ACI-Thanks, Your complaint/suggestion is being forwarded to DCP+AC0-T/Southern Range.+ACI-,N
Ppl drink in parked cars and hold the traffic..these shops must close or relocated to other side. This nonsense is ignored by +AEA-DelhiPolice,N
+AEA-ArvindKejriwal +AEA-msisodia where is ur anti liquor sqad now? Everyday there is a mess under def col flyver due to liquor shop and open drnkng,N
But u must start a special program to stop this violation Its every where pic.twitter.com/AIQvR687c9,N
Traffic Alert Obstruction in traffic in the carriageway from Burfkhana towards Azad Market due to breakdown of a cluster bus,N
+ACI-Thanks, but offence is not clear in this picture.+ACI-,N
+ACI-Thanks, area traffic staff has already been informed you may also contact Shahdara traffic Inspector at 8750871445 in this regard.+ACI-,N
+ACI-Retweeted Delhi Traffic Police ( +AEA-dtptraffic ): Traffic Alert Traffic is now normal from Jakhira to Kamal T Point,+ACI-,N
+ACI-Traffic Alert Traffic is now normal from Jakhira to Kamal T Point,+ACI-,N
You guys never do anything. Based on dis pic you can atlest issue a warning to the drivers. Pic shows that 1 bus was driving on right lane.,N
+ACI-Thanks, such type of violation can be prosecuted on the spot only.+ACI-,N
+AEA-RidlrDEL +AEA-dtptraffic Two buses were racing. Date+AC0- 18/05/2017 +AHw- Time: 11:10 AM. Area: Rajender Nagar Market signal. Note 7168 on right lane. pic.twitter.com/G3SifcxVXE,N
+ACI-Thanks, contact Delhi Traffic Police helpline at 011+AC0-25844444 in this regard.+ACI-,N
Can all departments be delt on one table....lets decide who has to take care of what....running around from one department to another...,N
+AEA-dtptraffic if a license is taken on context of overspending of 2 kmph above the speed limit. How long will the license be suspended? (1/2),N
+ACM-Rain likely over +ACM-Delhi +AC0-NCR over the weekend: http:// bit.ly/2q33a70 +ACM-Noida +ACM-gurugram +ACM-Faridabad +AEA-dtptraffic +AEA-TOIDelhi +AEA-ANI+AF8-news,N
+ACI-What's the fun of all these nataks of tweets and E Governance, when official don't respect Rule of Law and, law of land. God bless this city+ACI-,N
+ACI-It's so strange and shocking that even several tweets to all LG, CP and others for last several days no a pinch of action has been done.+ACI-,N
Traffic Alert Traffic is affected from Jakhira to Kamal T Point(Both Carriageways) due to breakdown of a Truck. Kindly avoid the stretch.,N
+ACI-Thanks, re tweet your complaint with exact location.+ACI-,N
+ACI-Thanks, Area traffic staff has been intimated.+ACI-,N
+AEA-dtptraffic Commercial auto shrink 10k cr road of Delhi to single road by occupies middle road at 20kmph causing obstacles 4follow traffic pic.twitter.com/YntmtMfrXR,N
+AEA-dtptraffic +AEA-CPDelhi +AEA-DelhiPolice Is E+AC0-rickshaw under control of you?? Please do something E+AC0-rickshaw drivers blocking pple way every where,N
+ACI-Thanks, area traffic staff has been informed.+ACI-,N
Please report instances of traffic related problems at +AEA-dtptraffic for effective redressal.,N
+AEA-Uber u don't even bother to call when driver threatens n drops in middle of road +AEA-dtptraffic +AEA-DelhiPolice help,N
Traffic Alert Obstruction in traffic from Vasant Kunj to Chattarpur due to water logging under Chattarpur Metro Station.,N
+ACI-Thanks, re tweet your complaint with date, time and exact location also.+ACI-,N
+ACI-Thanks, You are requested to contact Delhi Police Control Room at 100 number or concerned police station in this regard.+ACI-,N
Traffic Alert Traffic is heavy in the carriageway from Azad market to Inderlok.,N
Traffic Alert Traffic is heavy from MB Road to Vayusenabad (both carriageway). Kindly avoid the stretch.,N
+ACI-Date, time, place, even name +ACY- address of complainant mentioned in link +ACY- pic. Care to open +ACY- read, or trying too hard to look like a bot?+ACI-,N
+ACI-Thanks, tweet your complaint with date,time and place.+ACI-,N
+ACI-+ACM-Rain , +ACM-thundershowers in +ACM-Delhi , +ACM-Faridabad , +ACM-Gurgaon and +ACM-Noida to begin anytime now +AEA-dtptraffic +AEA-ANI+AF8-news +AEA-935redfm pic.twitter.com/jdH3TqHtRX+ACI-,N
+ACI-Thanks, Your complaint is being forwarded to DCP+AC0-Traffic/Western Range for taking necessary action .+ACI-,N
How is that relevant? There's photographic evidence of a wrong doing and you cannot act on it?,N
+ACI-Thanks, tweet your complaint with date and time.+ACI-,N
+ACI-Thanks, kindly tweet your complaint with your e+AC0-mail ID and contact number.+ACI-,N
pic.twitter.com/falFnMgPOu,N
Please tak necessary steps because the problem i am facing from last 2 yrs regularly. No neccessary steps were taken yet . Happn +AEA-4 to 5am,N
+ACI-Thanks, area traffic staff has been informed you may also contact the Area Traffic Inspector, Najafgarh Circle at 8750871469.+ACI-,N
How can u do such work in peak http:// time.How can u treat us like animals.No traffic police.kab tak? Shame +AEA-dtptraffic +AEA-KirenRijiju pic.twitter.com/bENh2jTMyp,N
+ACI-Sir, Tweet your complaint with exact place.+ACI-,N
It's not road repair but construction of new expressway. Traffic diversions are not well managed by const. company. Commuters are suffering,N
Absolutely right..can we meet someone senior at DTP to discuss solutions rather than daily update on hassle faced by commuters at same place,N
..2/ 2 along with your e+AC0-mail ID and contact number.,N
+ACI-Thanks, Area traffic staff has already been informed.+ACI-,N
+ACI-Sir, you may contact area traffic Inspector IGI Circle at 8750871472.+ACI-,N
Thank you so much+ACE-,N
..2/2 your e+AC0-mail ID and contact number.,N
+ACI-Thanks, kindly repost your complaint with details like place, date, time and other important details of the incident along with .1/2+ACI-,N
Just make an excuse of heavy traffic and diverted the route from normal way to batra one... Pls help the disturbed +ACY- frustate crowd here...,N
+ACI-Sir, actions are being taken against such violators regularly.+ACI-,N
Don't understand why there is no traffic police on road in evening. Standing at place from last 25 min not moved a inch.,N
+ACI-Thanks, Area traffic staff has already been informed.+ACI-,N
+ACI-If orders of SC, HC, Higher Authorities r not followed +ACY- executed...What's da value of complaints? No results expected.. But do keep going..+ACI-,N
Veteran Soldier Fodder Hope +AEA-narendramodi using +AEA-CPDelhi +ACY- +AEA-dtptraffic beating +AEA-MissionOROP veteran 14May17 insult +AEA-HMOIndia Soldier +AEA-krdave,N
pic.twitter.com/NAzpmD61FW,N
+ACI-Not enough help , 5.4 km home says 30 mins to go.+ACI-,N
Delhi Traffic can you guys help reduce the chaos when such construction work is planned without any consideration towards public,N
+AEA-dtptraffic is the worst thing on Delhi roads. Zero traffic policing. Only hiding behind blind spots n challanning.,N
+ACI-Sir, Tweet your complaint with exact location.+ACI-,N
+ACI-Thanks, Area traffic staff has been informed.+ACI-,N
Sir Condition is more pathetic on tht road +ACY- all credit goes to huge numbers of Autos. Even 5+AC0-6 Autos running with same Registration Number,N
+ACI-Sir, Tweet your compliant with date, time and place.+ACI-,N
+ACI-.2/2 Facebook , Help line 011+AC0-25844444 at the time of incidence so that concerned area traffic staff can be informed.+ACI-,N
+ACI-Sir, Such type of offence can be prosecuted on the spot. So, You are requested to post such complaint on Delhi Traffic Police,Twitter .1/2+ACI-,N
+ACI-Thanks,kindly tweet with exact place in Narela so that area traffic staff can be informed.+ACI-,N
pic.twitter.com/vyXsVxhetW,N
+ACI-Sir, Traffic staff is already deployed at various points/places in all over Delhi to regulate the traffic.+ACI-,N
+ACI-Thanks,kindly tweet with exact location at the time of incidence so that necessary action can be taken.+ACI-,N
+AEA-republic +AEA-CPDelhi +AEA-DelhiTrafficPol +AEA-dtptraffic take cognizance n file fir in ipc n motor vehicle acts,N
if +AEA-DelhiPolice takes the lead +ACY- ensures buses do not pay MCD entry tax then more people will use buses +AEA-CPDelhi and cleaner air for all,N
original order of MCD entry tax was ONLY for cargo commercial vehicles not pax buses/stage carriages +AEA-CPDelhi +AEA-DelhiPolice so why imposed?,N
air quality also poor because MCD entry tax is imposed also on buses with full support from +AEA-DelhiPolice +ADs- +AEA-CPDelhi this is agnst SC orders,N
+ACI-Children were imparted Quiz competition, essay writing competition and painting competition were organised on road safety topics. pic.twitter.com/tPbF1I0ePk+ACI-,N
+ACI-Road Safety Awareness Summer Camp, children were imparted training in traffic drill, Road Signs, traffic signals and disaster management. pic.twitter.com/JE7fwpiW1w+ACI-,N
Can't really tweet while driving. Video shot by my companion. Alerted u soonest possible. Pls trace vehicle using Regn No and act.,N
Date +AC0- 18.05.2016 time 9.22 am place +AC0- Rani jhansi road near jhandewala temple going towards gol market . Dirn boards r also visible in pic,N
+AEA-noidatrafficpol is there any fine on using dark and tinted sun flim on Car in Noida/NCR? . +AEA-noidapolice +AEA-dtptraffic +AEA-ghaziabadpolice,N
+ACI-Thanks, but registration number is not clear in the picture, it cannot be prosecuted on the basis of picture.+ACI-,N
2 wheelers riders menace is uncontrolled on Delhi. Mostly cars are challaned it seems+ACE- We can send u 100 photos of 2 wheelers offences,N
+ACI-Thanks, area traffic staff has been informed for taking necessary action.+ACI-,N
+ACI-1/2 +AEA-dtptraffic in the middle of the road as a result long traffic lines are common there. Despite several complaints, no action is tkn yet+ACI-,N
+ACI-Thanks, you may report the matter on Delhi Traffic Police help line (011+AC0-25844444) 1/2+ACI-,N
2/2 direction of the vehicle on Delhi Traffic Police Twitter at the time of incidence so that concerned area traffic staff can be informed.,N
+ACI-Thanks,Sir such type of violation can be prosecuted on the spot so, you are requested to post such complaint with exact place and moving 1/2+ACI-,N
+ACI-Thanks, you are requested to contact Area Traffic staff, Mangolpuri Circle at 011+AC0-27582063 in this regard.+ACI-,N
+ACI-Thanks, Concerned Civic Agency MCD has already been informed at their helpline number 011+AC0-22822700 vide complaint number 849 in this regard.+ACI-,N
But I don't know the concerned traffic circle in which my license seized.fine will be cut by officers on kanjhawla Link Road nr pole star,N
+ACI-Thanks,you are requested to contact concerned traffic circle in which your licence seized .+ACI-,N
Have you taken any action against that person ? His name is clearly visible in one of the photo,N
+ACI-Thanks,kindly tweet with date,time and exact place with full picture of vehicle so that necessary action can be taken.+ACI-,N
+ACI-Thanks for the reply, earlier cars were limited to one lane but today it back to 3 lane parking on road, causing disturbance for traffic+ACI-,N
+AEA-dtptraffic Most of city Roads to up down traffic hs divider +ACY- 3 bay both side.At least 2 Lane be free 2 smooth vehicular movement. +AEA-CPDelhi,N
2/2 agency to rectify the signal on the priority basis if found non functioning.,N
+ACI-Thanks, Area traffic staff has been informed to check the signal and informed the concerned signal maintaining 1/2+ACI-,N
You are requested to contact office of DCP/Southern Range at 011+AC0-27854080 and ACP+AC0-Traffic/North West District at 011+AC0-27100136 in this regard,N
+ACI-Thanks,your complaint has already been forwarded to DCP+AC0-T/Outer Range vide reference no.4601 dt. 13.05.2017 .1/2+ACI-,N
After 5 days repairing of car back on the road pic.twitter.com/mMDNeOsZbG,N
+ACI-Thanks, area traffic staff has been informed for taking necessary action.+ACI-,N
+ACI-Even I am not able to understand why the HQ is sharing the number. Is it our responsibility to speak to officer, strange +AEA-rajnathsingh+ACI-,N
pic.twitter.com/RdhnqtKL5g,N
+ACI-Thanks, You are requested to contact Delhi Police Control Room at 100 number or concerned police station in this regard.+ACI-,N
+ACI-I don't need to speak to anyone, it's your responsibility to take action against such irresponsible ASI. He himself was phone. Sad Pathetic+ACI-,N
+ACI-Thanks,you are requested to contact Area Traffic Inspector, Kalyanpuri Circle on his mobile No. 8750871442 in this regard.+ACI-,N
+ACI-Thanks,area traffic staff has already been informed , you are requested to contact 1/2+ACI-,N
2/2 to rectify the signal on the priority basis if found non functioning.,N
+ACI-Thanks, Area traffic staff has been informed to check the signal and informed the concerned signal maintaining agency 1/2+ACI-,N
+ACI-Thanks, your complaint is being forwarded to senior officers for taking necessary action.+ACI-,N
+ACI-Thanks,kindly tweet with date and time also so that necessary action can be taken.+ACI-,N
+ACI-I can generate 1 million in a day just with +ACM-traffic violations in +ACM-delhi , why not cops doing this, but they need weapons to counter+ACI-,N
This is not going to work for sure until unless there is on the spot cancel license and seize the vehicle. +ACM-schoolchildren are notorious,N
We don't pay 30+ACU- for obstructions and just to tweet to change out route to our destination. +ACM-NarendraModi Dear +ACM-PM what to do?,N
Traffic Alert Traffic is heavy on NH+AC0-24 from Ghazipur to Delhi (Both carriageways) due to ongoing road repairing work near Ghazipur flyover.,N
+ACI-Thanks,kindly tweet with exact location on NH+AC0-24 so that area traffic staff can be informed.+ACI-,N
2/2 to rectify the signal on the priority basis if found non functioning.,N
It's very brave of them to stand their beat but fine collection is contenuous. Don't mean to accuse anyone but...no guarantee what's done,N
+ACI-Thanks,area traffic staff has already been informed in this regard.+ACI-,N
Why i say this is becoz i do see them stop trucks that dont hv taillights +ACY- ofcourse overloaded and yet no action. They just stop +ACY- move on.,N
+ACI-+AEA-dtptraffic lot of traffic police out on road fining people for violations I hope, but none for driving on wrong side of road.+ACI-,N
+ACI-Thanks,area traffic Inspector Dwarka Circle has been intimated +ACY- you may also contact him at 8750871468 in this regard.+ACI-,N
+ACI-Thanks,area traffic staff has been informed to check the signal.+ACI-,N
+AEA-dtptraffic is there no challan to jump traffic light in morning b/w 5+AC0-6am. Nobody is obeying rules at that time. Even near police station,N
pic.twitter.com/nCWy4UCiVI,N
Traffic Alert Traffic will remain affected from Sarai Kale Khan towards Akshardham due to ongoing road repairing work on Nizamuddin Bridge.,N
+ACI-Thanks,such type of offence can be prosecuted on the spot only.+ACI-,N
+ACI-+AEA-dtptraffic +AEA-DelhiPolice rowdy drivers, road rage, Eve teasing common in the ISBT+AC0-Rajgath road, Hardly any PCR there. Please look into it.+ACI-,N
Why the area traffic staff is not already informed and is on duty? Why public has to tell u what they are going thru. Why don't u use tech.?,N
I'm sure a majority of people in our country do not even know what they do wrong.,N
On radical level v need 2 cancel all DLs +ACY- reissue aftr exhaustive tsts May sound impractical but how else do v fix crores of errant drivers,N
+ACI-Being fair to +AEA-dtptraffic , they can only regulate traffic, which they must do.. but how will they teach driving sense to the commuters?+ACI-,N
Npl ki side se aa rhi thi modal town red light par rong side se full speed me,N
It's a routine affair Sir. Why can't u deploy your personnel here on a regular basis?,N
Traffic Alert Obstruction in traffic in the carriageway from AIIMS towards Dhaula Kuan due to breakdown of a DTC Bus at Hyatt Hotel Flyover.,N
+ACI-Thanks,kindly contact area traffic Inspector IGI Airport Circle at 8750871472.+ACI-,N
+ACI-Debris +ACY- two JCB standing in road , get them removed. Slow work by agency. Public is suffering. TI should be on site for supporting public+ACI-,N
+ACI-Thanks, area traffic staff has been informed +ACY- you may also contact TI Kalyan Puri Circle at 8750871442.+ACI-,N
+ACI-+AEA-dtptraffic We can't see any extra staff to clear chaos, 20 km to home is like a nightmare ,literally every vehicle moves bumper to bumper.+ACI-,N
+AEA-dtptraffic we travel daily and we suffering at the cost of government's planning to construct every bit of the road all simultaneously.,N
+ACI-Thanks,kindly contact concerned civic agency MCD at 1266 in this regard.+ACI-,N
with the direction of moving vehicle so that area traffic staff can be informed for taking necessary action.2/2,N
+ACI-Thanks,such type of offence can be prosecuted on the spot +ACY- you are requested to tweet such complaints at the time of incident 1/2+ACI-,N
+ACI-Thanks,but there is no sign boards of no parking visible in these pictures hence can not be prosecuted.+ACI-,N
+ACI-Thanks,action will be taken by area traffic staff +ACY- you may contact Narela Circle traffoc office at 011+AC0-27787129.+ACI-,N
+ACI-Thanks, area traffic staff has been informed for taking necessary action.+ACI-,N
+ACI-Thanks,area traffic staff has already been informed in this regard.+ACI-,N
+ACI-Thanks, area traffic staff has been informed to check the signal.+ACI-,N
+ACI-Sir,kindly mention your contact no. so that you can be contacted by inquiring officer during inquiry in this case.+ACI-,N
+ACI-Thanks,sir kindly confirm who takes 200 rupees from you Traffic Police or Local Police.+ACI-,N
+ACI-Thanks, kindly mention your complaint in full detail along with your e+AC0-mail id or contact No. for enquiry by inquiry officer in this regard+ACI-,N
+ACI-Arun Khurana,Founder of +AEA-Srcdelhi has launched a campaign for +ACM-BehtarSochBehtarBharat . +AEA-DelhiPolice +AEA-MumbaiPolice +AEA-dtptraffic +AEA-Uppolice pic.twitter.com/DisbRCJewE+ACI-,N
That vehicle moving towards Badarpur,N
+ACI-Thanks,area traffic staff has already been informed +ACY- you may also contact TI Khajoori Khas Circle at 8750871446.+ACI-,N
so that area traffic staff can be informed and necessary action can be taken.3/3,N
and you are requested to tweet such complaints at the time of incident with exact location and direction of moving vehicle 2/3,N
+ACI-Sir,it is too late because such type of violation (rash driving) can be prosecuted on the spot 1/3+ACI-,N
+ACI-Thanks,re tweet with exact location and direction of moving vehicle.+ACI-,N
+ACI-Thank you+ACE- Hope action will be taken. pedestrians keep crossing the road during green light also, causing long jams. it is also very unsafe+ACE-+ACI-,N
+ACI-Thanks,area traffic Inspector Hauzkhas Circle has been intimated and you may also contact him at 8750871483 in this regard.+ACI-,N
+ACI-Thanks,Traffic Police helpline no. 1095/011+AC0-25844444 working properly.+ACI-,N
+ACI-Thanks,you are requested to contact TI Sarita Vihar Circle at 9821253952 in this regard.+ACI-,N
+ACI-Thanks,your complaint is being forwarded to DCP+AC0-T/Western Range.+ACI-,N
+ACI-Thanks,area traffic staff has been informed to check the signal.+ACI-,N
Traffic Alert Obstruction in traffic in both carriageway form Wazirabad to Khajuri Khas due to demonstration near Wazirabad Village.,N
+ACI-Thanks+ACEAIQ- Sir it always takes over 30+AC0-40 mintues to cross d stretch of about 2+AC0-3 kms from Dwarka more to Uttam ngr, be it any time of the day+ACI-,N
+ACI-+AEA-dtptraffic Thanks to initiate my observation of Not doing duty at +ACM-ZooSignal . Yesterday I saw, Policemen were handling Traffic superbly.+ACI-,N
+ACI-Thanks, area traffic staff has been informed.+ACI-,N
+ACI-Thanks,re tweet with exact location.+ACI-,N
+ACI-Thanks, area traffic staff has been informed and you may also contact TI Kalyanpuri Circle at 8750871442.+ACI-,N
+ACI-+AEA-dtptraffic Sir+ACE- whether writing +ACIAIg-Govt. of India+ACIAIg- or +ACIAIg-Bharat Sarkar+ACIAIg- in red on Pvt. Vehicle by Govt. of India employee is an offense or not?+ACI-,N
so that area traffic staff can be informed and action can be taken.2/2,N
+ACI-Thanks,kindly tweet traffic related problems to +AEA-dtptraffic at the time of incident so that area traffic staff can be informed.+ACI-,N
Retweeted Delhi Traffic Police ( +AEA-dtptraffic ): Traffic Alert Traffic is heavy in the carriageway from Azad Market... http:// fb.me/1pLYzCPeU,N
Traffic Alert Traffic is heavy in the carriageway from Azad Market towards Kishan Ganj due to leakage of sewer pipe line.,N
+ACI-Thanks, kindly mention exact date, time and place for taking necessary action.+ACI-,N
+ACI-Thanks,action will be taken.+ACI-,N
+ACI-Thanks,re tweet with date,time and place.+ACI-,N
+AEA-rajnathsingh +ACM-NotMyProblem attitude +ACY- +ACM-Corruption +ACM-DTPolice cause hese jams. Can't happen everyday w/o traffic police not knowing.,N
+AEA-TSA +AEA-USArmy +AEA-peta +AEA-WWF,N
I have reported this in the past with the EXACT SAME answer and no actual action on ground.,N
It is an EVERYDAY event. NOT a one off thing. This can't go on happening without active collusion of local traffic police officers.,N
